"SRID"	"Year"	"Tribe"	"TribeID"	"TribalFraction"	"FractionID"	"Leader"	"PlaceName"	"SiteID"	"SiloCount"	"Observations"	"Source"	"OtherComments"
351	1854	"Righas"	24	"Oulad Massaoud"	92	"Abd el Khader ben Ahmed"	"Begaâ"	335	29		"ANOM GGA 50II 240"	
352	1854	"Righas"	24	"Oulad Massaoud"	92	"Abd el Khader ben Ahmed"	"Lakhrela"	336	35		"ANOM GGA 50II 240"	
353	1854	"Righas"	24	"Oulad Sidi Ahmed ben Youssef"	93	"Si Reguieg"	"Om el Guedan"	337	40		"ANOM GGA 50II 240"	
354	1854	"Righas"	24	"Oulad Sidi Ahmed ben Youssef"	93	"Si Reguieg"	"Om el Khrelat"	338	16		"ANOM GGA 50II 240"	
355	1854	"Righas"	24	"Oulad Sidi Ahmed ben Youssef"	93	"Si Reguieg"	"Dekara"	339	29		"ANOM GGA 50II 240"	
356	1854	"Righas"	24	"Oulad Sidi Ahmed ben Youssef"	93	"Si Reguieg"	"Fritess"	340	18		"ANOM GGA 50II 240"	
357	1854	"Righas"	24	"Oulad Beni Aïssa"	94	"Si b. Abdallah"	"Dra bou Rehal"	341	31		"ANOM GGA 50II 240"	
358	1854	"Righas"	24	"Oulad Beni Aïssa"	94	"Si b. Abdallah"	"Dra bou Selal"	342	35		"ANOM GGA 50II 240"	
359	1854	"Righas"	24	"Oulad Beni Aïssa"	94	"Si b. Abdallah"	"Bou Addi"	343	15		"ANOM GGA 50II 240"	
360	1854	"Righas"	24	"Oulad Beni Aïssa"	94	"Si b. Abdallah"	"Chaïba"	344	12		"ANOM GGA 50II 240"	
361	1854	"Righas"	24	"Ouatha"	95		"Souïza"	345	33		"ANOM GGA 50II 240"	
362	1854	"Righas"	24	"Ouatha"	95		"Zeboudja"	346	4		"ANOM GGA 50II 240"	
363	1854	"Righas"	24	"Ouatha"	95		"Caadet bou Kara"	347	31		"ANOM GGA 50II 240"	
364	1854	"Righas"	24	"Oulad Bou Achera"	96	"Ben Ybed"	"Bou Achera"	348	19		"ANOM GGA 50II 240"	
365	1854	"Righas"	24	"Oulad Bou Achera"	96	"Ben Ybed"	"Teferaouat"	349	4		"ANOM GGA 50II 240"	
366	1854	"Righas"	24	"Oulad Bou Achera"	96	"Ben Ybed"	"Caadet Hemouda"	350	9		"ANOM GGA 50II 240"	
367	1854	"Righas"	24	"Oulad Bou Achera"	96	"Ben Ybed"	"Sidi Rabah"	351	20		"ANOM GGA 50II 240"	
368	1854	"Righas"	24	"Oulad El Aouar"	97	"Selhadj ben Tebrouri"	"Abdel Haq"	352	40		"ANOM GGA 50II 240"	
369	1854	"Righas"	24	"Oulad El Aouar"	97	"Selhadj ben Tebrouri"	"Om el Khrouab"	353	19		"ANOM GGA 50II 240"	
370	1854	"Righas"	24	"Oulad El Aouar"	97	"Selhadj ben Tebrouri"	"Om el Kelem"	354	8		"ANOM GGA 50II 240"	
371	1854	"Righas"	24	"Oulad El Aouar"	97	"Selhadj ben Tebrouri"	"Bou Sidah"	355	40		"ANOM GGA 50II 240"	
372	1854	"Righas"	24	"Oulad El Aouar"	97	"Selhadj ben Tebrouri"	"El Ababda"	356	10	"auprès de la mosquée"	"ANOM GGA 50II 240"	
373	1854	"Righas"	24	"Sennemadj"	98	"El Mekeri"	"Si Lehessen"	357	20		"ANOM GGA 50II 240"	
374	1854	"Righas"	24	"Sennemadj"	98	"El Mekeri"	"Si Mezzoug"	358	5		"ANOM GGA 50II 240"	
375	1854	"Righas"	24	"Sennemadj"	98	"El Mekeri"	"Aïn Djenan"	359	20		"ANOM GGA 50II 240"	
376	1854	"Righas"	24	"Sennemadj"	98	"El Mekeri"	"Djenan bou Khaour"	360	12		"ANOM GGA 50II 240"	
377	1854	"Righas"	24	"Sennemadj"	98	"El Mekeri"	"S. el Hemida"	361	20		"ANOM GGA 50II 240"	
378	1854	"Righas"	24	"Oulad Aïssa"	99	"Sibtman ben Dhadj"	"Telamass"	362	26		"ANOM GGA 50II 240"	
379	1854	"Righas"	24	"Oulad Aïssa"	99	"Sibtman ben Dhadj"	"Akemam"	363	18	"près les meules de paille"	"ANOM GGA 50II 240"	
380	1854	"Righas"	24	"Oulad Aïssa"	99	"Sibtman ben Dhadj"	"Laka"	364	12		"ANOM GGA 50II 240"	
381	1854	"Righas"	24	"Oulad Aïssa"	99	"Sibtman ben Dhadj"	"Aïn el Djenan"	365	11		"ANOM GGA 50II 240"	
382	1854	"Righas"	24	"Oulad Aïssa"	99	"Sibtman ben Dhadj"	"Ben Achour"	366	20		"ANOM GGA 50II 240"	
383	1854	"Righas"	24	"Hefaïr"	100	"Mohamed b. Abd el Aziz"	"Azoun"	367	40		"ANOM GGA 50II 240"	
384	1854	"Righas"	24	"Hefaïr"	100	"Mohamed b. Abd el Aziz"	"Doulem Akrout"	368	10		"ANOM GGA 50II 240"	
385	1854	"Righas"	24	"Beni Madi"	101	"B. Baïssi"	"Aïn el Bida"	369	15		"ANOM GGA 50II 240"	
386	1854	"Righas"	24	"Beni Madi"	101	"B. Baïssi"	"Niadem"	370	18		"ANOM GGA 50II 240"	
387	1854	"Righas"	24	"Beni Madi"	101	"B. Baïssi"	"S. el Khreton"	371	10		"ANOM GGA 50II 240"	
388	1854	"Righas"	24	"Beni Madi"	101	"B. Baïssi"	"El Ouithia"	372	20	"près d'un gros chêne"	"ANOM GGA 50II 240"	
389	1854	"Righas"	24	"Beni Madi"	101	"B. Baïssi"	"Dra el Arar"	373	8		"ANOM GGA 50II 240"	
390	1854	"Mouzaïa"	25	"Zina"	102	"Yhia ben Zian"	"Rabetha"	374	11		"ANOM GGA 50II 240"	
391	1854	"Mouzaïa"	25	"Tadnaret"	103	"Saïd ben Raba"	"Bethmaïa"	375	6		"ANOM GGA 50II 240"	
392	1854	"Mouzaïa"	25	"Beni Ottly"	104	"Mohamed ben el Arbi"	"Taga"	376	6		"ANOM GGA 50II 240"	
393	1854	"Mouzaïa"	25	"Beni Ottly"	104	"Mohamed ben el Arbi"	"Mechta Oulad Salah"	377	4		"ANOM GGA 50II 240"	
394	1854	"Mouzaïa"	25	"Bou Allaboum"	105	"Hemed ben Daourai"	"Guelib"	378	11		"ANOM GGA 50II 240"	
395	1854	"Mouzaïa"	25	"Bou Allaboum"	105	"Hemed ben Daourai"	"Aïn Talabran"	379	6		"ANOM GGA 50II 240"	
396	1854	"Mouzaïa"	25	"Bou Allaboum"	105	"Hemed ben Daourai"	"Kria el Amera"	380	6		"ANOM GGA 50II 240"	
397	1854	"Mouzaïa"	25	"Bou Allaboum"	105	"Hemed ben Daourai"	"Agueri Ongar"	381	6		"ANOM GGA 50II 240"	
398	1854	"Mouzaïa"	25	"Oulad Hessin"	106	"Bechir ben Hessin"	"Tazmouret"	382	9		"ANOM GGA 50II 240"	
399	1854	"Mouzaïa"	25	"Oulad Hessin"	106	"Bechir ben Hessin"	"El Hedjadj"	383	19		"ANOM GGA 50II 240"	
400	1854	"Mouzaïa"	25	"Oulad Si Ameur"	107	"Elarbi ben el Tekir"	"Oulad Si Ameur"	384	6		"ANOM GGA 50II 240"	
401	1854	"Mouzaïa"	25	"Oulad Si Ameur"	107	"Elarbi ben el Tekir"	"Ameur ben Aïch"	385	5		"ANOM GGA 50II 240"	
402	1854	"Mouzaïa"	25	"Hechem"	108	"Ali ben Bouda"	"Keriat Zeguera"	386	3		"ANOM GGA 50II 240"	
403	1854	"Mouzaïa"	25	"Hechem"	108	"Ali ben Bouda"	"Zerif"	387	2		"ANOM GGA 50II 240"	
404	1854	"Mouzaïa"	25	"Chemama"	109	"Mohamed ben el Acherui"	"Kriam ben Hiara"	388	3		"ANOM GGA 50II 240"	
405	1854	"Mouzaïa"	25	"Chemama"	109	"Mohamed ben el Acherui"	"Dra Aril"	389	5		"ANOM GGA 50II 240"	
406	1854	"Mouzaïa"	25	"Chemama"	109	"Mohamed ben el Acherui"	"Dra el Helhal"	390	9		"ANOM GGA 50II 240"	
407	1854	"Mouzaïa"	25	"Chemama"	109	"Mohamed ben el Acherui"	"Talaoualen"	391	11		"ANOM GGA 50II 240"	
408	1854	"Mouzaïa"	25	"Guessaïmia"	110	"Mohamed bou Chenaf"	"Lendjassa"	392	12		"ANOM GGA 50II 240"	
409	1854	"Mouzaïa"	25	"Guessaïmia"	110	"Mohamed bou Chenaf"	"Si Mohammed ben Matmor"	393	8		"ANOM GGA 50II 240"	
410	1854	"Mouzaïa"	25	"Guessaïmia"	110	"Mohamed bou Chenaf"	"El Khereseb"	394	11		"ANOM GGA 50II 240"	
411	1854	"Mouzaïa"	25	"Anfouf"	111	"Mohamed ben el Midani"	"Dra Berouleh"	395	8		"ANOM GGA 50II 240"	
412	1854	"Hassen Ben Ali"	26	"Oulad Ferdjan"	112	"Messaoud ben Saïd"	"Bel Aadam"	396	30		"ANOM GGA 50II 240"	
413	1854	"Hassen Ben Ali"	26	"Oulad Ferdjan"	112	"Messaoud ben Saïd"	"El Djema"	397	32		"ANOM GGA 50II 240"	
414	1854	"Hassen Ben Ali"	26	"Oulad Ferdjan"	112	"Messaoud ben Saïd"	"Setalaïa"	398	28		"ANOM GGA 50II 240"	
415	1854	"Hassen Ben Ali"	26	"Oulad Ferdjan"	112	"Messaoud ben Saïd"	"Chaabet el Behaïl"	399	16		"ANOM GGA 50II 240"	
416	1854	"Hassen Ben Ali"	26	"Oulad Ferdjan"	112	"Messaoud ben Saïd"	"Taïch"	400	18		"ANOM GGA 50II 240"	
417	1854	"Hassen Ben Ali"	26	"Oulad Ferdjan"	112	"Messaoud ben Saïd"	"Sestan"	401	92		"ANOM GGA 50II 240"	
418	1854	"Hassen Ben Ali"	26	"Oulad Ferdjan"	112	"Messaoud ben Saïd"	"S. Kara Hessen"	402	7		"ANOM GGA 50II 240"	
419	1854	"Hassen Ben Ali"	26	"Oulad Ferdjan"	112	"Messaoud ben Saïd"	"Aïn Ameur"	403	18		"ANOM GGA 50II 240"	
420	1854	"Hassen Ben Ali"	26	"Oulad Ferdjan"	112	"Messaoud ben Saïd"	"Djeraf"	404	14		"ANOM GGA 50II 240"	
421	1854	"Hassen Ben Ali"	26	"Oulad Ferdjan"	112	"Messaoud ben Saïd"	"El Mechessem"	405	18		"ANOM GGA 50II 240"	
422	1854	"Hassen Ben Ali"	26	"Oulad Ferdjan"	112	"Messaoud ben Saïd"	"Naouri"	406	66		"ANOM GGA 50II 240"	
423	1854	"Hassen Ben Ali"	26	"Oulad Ferdjan"	112	"Messaoud ben Saïd"	"El Djebel"	407	44		"ANOM GGA 50II 240"	
424	1854	"Hassen Ben Ali"	26	"Oulad Ferdjan"	112	"Messaoud ben Saïd"	"El Biad"	408	46		"ANOM GGA 50II 240"	
425	1854	"Hassen Ben Ali"	26	"Oulad Ferdjan"	112	"Messaoud ben Saïd"	"Sid Bezor"	409	26		"ANOM GGA 50II 240"	
426	1854	"Hassen Ben Ali"	26	"Oulad Ferdjan"	112	"Messaoud ben Saïd"	"El Khreliss"	410	33		"ANOM GGA 50II 240"	
427	1854	"Hassen Ben Ali"	26	"Oulad Ferdjan"	112	"Messaoud ben Saïd"	"Tiz Moherats"	411	28		"ANOM GGA 50II 240"	
428	1854	"Hassen Ben Ali"	26	"Oulad Drif"	113	"Mohamed ben Allans"	"Hamidia"	412	140	"limité à l'est par le chemin, à l'ouest par le mechta, au sud par les meules"	"ANOM GGA 50II 240"	
429	1854	"Hassen Ben Ali"	26	"Oulad Drif"	113	"Mohamed ben Allans"	"Bederabin"	413	130		"ANOM GGA 50II 240"	
430	1854	"Hassen Ben Ali"	26	"Oulad Drif"	113	"Mohamed ben Allans"	"Draa el Hemour"	414	29		"ANOM GGA 50II 240"	
431	1854	"Hassen Ben Ali"	26	"Oulad Drif"	113	"Mohamed ben Allans"	"Gouïa"	415	47		"ANOM GGA 50II 240"	
432	1854	"Hassen Ben Ali"	26	"Oulad Drif"	113	"Mohamed ben Allans"	"Mechta Mansour"	416	14		"ANOM GGA 50II 240"	
433	1854	"Hassen Ben Ali"	26	"Oulad Drif"	113	"Mohamed ben Allans"	"Mechta Sams"	417	21		"ANOM GGA 50II 240"	
434	1854	"Hassen Ben Ali"	26	"Oulad Drif"	113	"Mohamed ben Allans"	"Mechta Lebiod"	418	13		"ANOM GGA 50II 240"	
435	1854	"Hassen Ben Ali"	26	"Oulad Drif"	113	"Mohamed ben Allans"	"Aïn Semïa"	419	32		"ANOM GGA 50II 240"	
436	1854	"Hassen Ben Ali"	26	"Oulad Drif"	113	"Mohamed ben Allans"	"Aïn Aïad"	420	70		"ANOM GGA 50II 240"	
437	1854	"Hassen Ben Ali"	26	"Oulad Drif"	113	"Mohamed ben Allans"	"Khrel Khroul"	421	20		"ANOM GGA 50II 240"	
438	1854	"Hassen Ben Ali"	26	"Oulad Drif"	113	"Mohamed ben Allans"	"Bel Hamdia"	422	11		"ANOM GGA 50II 240"	
439	1854	"Hassen Ben Ali"	26	"Oulad Drif"	113	"Mohamed ben Allans"	"Chaabet Daha"	423	60		"ANOM GGA 50II 240"	
440	1854	"Hassen Ben Ali"	26	"Oulad Brahim"	114	"Hadj bou Zian"	"Bou Zouïchin"	424	13		"ANOM GGA 50II 240"	
441	1854	"Hassen Ben Ali"	26	"Oulad Brahim"	114	"Hadj bou Zian"	"Tassefaïn"	425	50		"ANOM GGA 50II 240"	
442	1854	"Hassen Ben Ali"	26	"Oulad Brahim"	114	"Hadj bou Zian"	"El Houara"	426	21		"ANOM GGA 50II 240"	
443	1854	"Hassen Ben Ali"	26	"Oulad Maïza"	115	"El Geurid"	"Guergour"	427	26		"ANOM GGA 50II 240"	
444	1854	"Hassen Ben Ali"	26	"Oulad Maïza"	115	"El Geurid"	"Ras el Oued"	428	16		"ANOM GGA 50II 240"	
445	1854	"Hassen Ben Ali"	26	"Oulad Melal"	116	"Salem ben Ameur"	"Mechta el Hadja"	429	23		"ANOM GGA 50II 240"	
446	1854	"Hassen Ben Ali"	26	"Oulad Melal"	116	"Salem ben Ameur"	"Aïn Belal"	430	5		"ANOM GGA 50II 240"	
447	1854	"Hassen Ben Ali"	26	"Oulad Melal"	116	"Salem ben Ameur"	"Mersit"	431	7		"ANOM GGA 50II 240"	
448	1854	"Hassen Ben Ali"	26	"Oulad Melal"	116	"Salem ben Ameur"	"Mersit"	431	8		"ANOM GGA 50II 240"	
449	1854	"Hassen Ben Ali"	26	"Oulad Melal"	116	"Salem ben Ameur"	"Mersit"	431	11		"ANOM GGA 50II 240"	
450	1854	"Hassen Ben Ali"	26	"Keraba"	117	"Ben Bassour"	"Ouch el Agab"	432	27		"ANOM GGA 50II 240"	
451	1854	"Hassen Ben Ali"	26	"Keraba"	117	"Ben Bassour"	"Tegas"	433	16		"ANOM GGA 50II 240"	
452	1854	"Hassen Ben Ali"	26	"Keraba"	117	"Ben Bassour"	"Zaouïa"	434	29		"ANOM GGA 50II 240"	
453	1854	"Hassen Ben Ali"	26	"Keraba"	117	"Ben Bassour"	"Melouan"	435	18		"ANOM GGA 50II 240"	
454	1854	"Hassen Ben Ali"	26	"Keraba"	117	"Ben Bassour"	"Haouch ben Yhia"	436	21		"ANOM GGA 50II 240"	
455	1854	"Hassen Ben Ali"	26	"Keraba"	117	"Ben Bassour"	"Dar Chaoura"	437	6		"ANOM GGA 50II 240"	
456	1854	"Hassen Ben Ali"	26	"Keraba"	117	"Ben Bassour"	"Haouch Hozza"	438	21		"ANOM GGA 50II 240"	
457	1854	"Hassen Ben Ali"	26	"Keraba"	117	"Ben Bassour"	"Haouch Medjebeur"	439	33		"ANOM GGA 50II 240"	
458	1854	"Hassen Ben Ali"	26	"Keraba"	117	"Ben Bassour"	"Kaf el Hebour"	440	13		"ANOM GGA 50II 240"	
459	1854	"Hassen Ben Ali"	26	"Keraba"	117	"Ben Bassour"	"Habuh ben Chaben"	441	28		"ANOM GGA 50II 240"	
1	1884	"Rahman Gheraba"	1	"Oulad Labiili"	1		"Zoubia"	1	500	"3000 hL barley;1400 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
2	1884	"Rahman Gheraba"	1	"Oulad Labiili"	1		"Ras el Aïn"	2	300	"1800 hL barley;1000 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
3	1884	"Rahman Gheraba"	1	"Oulad Slemo"	2		"Oulad Slemo Mader"	3	450	"2200 hL barley;1100 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
4	1884	"Rahman Gheraba"	1	"Oulad Slemo"	2		"Bougzizal"	4	200	"1000 hL barley;600 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
5	1884	"Rahman Gheraba"	1	"Oulad Mansour"	3		"Knof Eddiba"	5	260	"1400 hL barley;700 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
6	1884	"Rahman Gheraba"	1	"Oulad Aïfou"	4		"Dazel el Hadjel"	6	240	"1300 hL barley;700 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
7	1884	"Rahman Gheraba"	1	"Oulad Aïfou"	4		"Bouchiga"	7	180	"900 hL barley;400 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
8	1884	"Rahman Gheraba"	1	"Nouïral"	5		"M'Hardja"	8	150	"800 hL barley;500 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
9	1884	"Rahman Gheraba"	1	"Nouïral"	5		"Habbil"	9	160	"800 hL barley;400 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
10	1884	"Rahman Gheraba"	1	"Nouïral"	5		"Oulad Si Yacoub"	10	130	"700 hL barley;400 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
11	1884	"Rahman Gheraba"	1	"Nouïral"	5		"Lokhli"	11	90	"500 hL barley;300 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
12	1884	"Rahman Gheraba"	1	"Oulad Dorid"	6		"Ferah el Ouza"	12	300	"1400 hL barley;800 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
13	1884	"Rahman Gheraba"	1	"Oulad Dorid"	6		"El Gara"	13	170	"900 hL barley;400 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
14	1884	"Rahman Cheraga"	2	"Oulad Mebarek and Oulad Saïdan"	7		"El Madur"	14	600	"3600 hL barley;1600 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
15	1884	"Rahman Cheraga"	2	"Oulad Dilfoloh"	8		"Ferania"	15	150	"800 hL barley;300 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
16	1884	"Rahman Cheraga"	2	"Oulad Dilfoloh"	8		"M'nezbel"	16	600	"3600 hL barley;1600 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
17	1884	"Rahman Cheraga"	2	"El Asouan"	9		"Ben Nahr"	17	500	"3000 hL barley;1200 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
18	1884	"Rahman Cheraga"	2	"L. Beguiale Rezigat"	10		"Bougzizal"	4	500	"3000 hL barley;1200 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
19	1884	"Oulad Mokhtar and Mouïadat Cheraga"	3	"Oulad Mokhtar/Mekhalif"	11		"Besbessi"	19	120	"800 hL barley;200 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
20	1884	"Oulad Mokhtar and Mouïadat Cheraga"	3	"Oulad Mokhtar/Mekhalif"	11		"Medablia"	20	300	"1800 hL barley;1000 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
21	1884	"Oulad Mokhtar and Mouïadat Cheraga"	3	"Oulad Mokhtar/Mekhalif"	11		"Abaziz"	21	110	"800 hL barley;200 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
22	1884	"Oulad Mokhtar and Mouïadat Cheraga"	3	"Medablia"	13		"Birin"	22	300	"1800 hL barley;1000 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
23	1884	"Oulad Mokhtar and Mouïadat Cheraga"	3	"Medablia"	13		"Labiod"	23	130	"1000 hL barley;250 hL wheat"	"SainteMarie1985;ANOM GGA 71I 1-20"	
24	1884	"Oulad Sidi Aïssa El Ouerq"	4	"Oulad Sidi Slimane"	14		"Dayat el Mita"	24	40		"SainteMarie1985;ANOM GGA 71I 1-20"	
25	1884	"Oulad Sidi Aïssa El Ouerq"	4	"Oulad Sidi Slimane"	14		"Sed Lakhal"	25	40		"SainteMarie1985;ANOM GGA 71I 1-20"	
26	1884	"Oulad Sidi Aïssa El Ouerq"	4	"Zabala"	15		"Zebark Bou Touïl"	26	50		"SainteMarie1985;ANOM GGA 71I 1-20"	
27	1884	"Oulad Sidi Aïssa El Ouerq"	4	"Zabala"	15		"Dayat el Hamra"	27	30		"SainteMarie1985;ANOM GGA 71I 1-20"	
28	1884	"Oulad Sidi Aïssa El Ouerq"	4	"Oulad Betka"	16		"El Arich"	28	20		"SainteMarie1985;ANOM GGA 71I 1-20"	
29	1884	"Oulad Sidi Aïssa El Ouerq"	4	"Oulad Betka"	16		"Remila"	29	20		"SainteMarie1985;ANOM GGA 71I 1-20"	
